ASSETID,PERIOD,PRICE,CONSTRUCTEDAREA,ROOMNUMBER,BATHNUMBER,HASTERRACE,HASLIFT,HASAIRCONDITIONING,AMENITYID,HASPARKINGSPACE,ISPARKINGSPACEINCLUDEDINPRICE,PARKINGSPACEPRICE,HASNORTHORIENTATION,HASSOUTHORIENTATION,HASEASTORIENTATION,HASWESTORIENTATION,HASBOXROOM,HASWARDROBE,HASSWIMMINGPOOL,HASDOORMAN,HASGARDEN,ISDUPLEX,ISSTUDIO,ISINTOPFLOOR,CONSTRUCTIONYEAR,FLOORCLEAN,FLATLOCATIONID,CADCONSTRUCTIONYEAR,CADMAXBUILDINGFLOOR,CADDWELLINGCOUNT,CADASTRALQUALITYID,BUILTTYPEID_1,BUILTTYPEID_2,BUILTTYPEID_3,DISTANCE_TO_CITY_CENTER,DISTANCE_TO_METRO,DISTANCE_TO_BLASCO,LONGITUDE,LATITUDE
A12521210612096777699,201806,96000,95,3,2,1,1,0,3,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1960.0,0.0,1.0,1960,5,11,7,0,0,1,199618077579394,330932505656596,759069252567437,-353454144404491,39468434780492
A4067944355403860375,201806,145000,127,4,2,0,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1977.0,5.0,1.0,1977,5,11,5,0,1,0,200879569562368,237554349878324,558300768085713,-35325439642294,394703310809625
A10189199990647299192,201806,111000,75,3,1,0,1,1,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1963.0,4.0,2.0,1963,8,26,6,0,0,1,235975391959981,152885236187334,530016064258396,-349162761995978,394694180221548
A16999765808442283074,201806,151000,71,2,1,1,0,1,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1910.0,1.0,,1910,2,3,5,0,0,1,176644062049391,641081536410283,102807634935613,-356448465034188,394667101876457
A889246762712050970,201806,124000,76,3,1,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1970.0,1.0,2.0,1970,7,37,5,0,0,1,333477239431119,52072365508349,117212611137709,-339817631910339,394602677938199
A6376442954303046851,201806,192000,92,3,1,0,1,0,2,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1969.0,1.0,1.0,1969,7,36,6,0,0,1,32558398648536,51439935909301,117403921799029,-34067993114163,39460512747525
A15757742980055590114,201806,146000,122,3,2,1,1,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,6.0,1.0,1974,9,33,5,0,0,1,271744828527561,810931601087438,131988429483677,-347036269256323,394611444957944
A17697010807150181140,201806,105000,94,3,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1.0,1.0,1967,8,17,5,0,0,1,3109139216667,512997573842894,116728821081919,-342200983042261,394611601387495
A15828374956815685049,201806,281000,142,4,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,5.0,1.0,2003,7,25,4,0,0,1,285594563958099,722795148022704,128504054916869,-345391845261778,394609898316014
A1561462049848534108,201806,252000,101,3,2,0,1,1,3,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,2007.0,3.0,1.0,2007,6,45,4,0,0,1,279293591900901,834316606280908,138164286785361,-346459476922894,394604196348651
A9801974014465843798,201806,75000,80,3,2,0,0,1,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,,3.0,1.0,1970,5,6,6,0,1,0,286392101149312,490889842918769,996933286712367,-344310025723057,394634605428078
A17991007547865388431,201806,73000,75,3,1,0,1,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1964.0,3.0,1.0,1964,8,51,6,0,0,1,274025277911137,625388557223195,113567900717275,-346095961533584,394626455081205
A10903401287029888144,201806,131000,81,3,1,0,1,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1981.0,7.0,2.0,1981,12,93,5,0,0,1,24904915650728,868136671903034,133957452674991,-349558072809237,394617605794295
A9178226480341753540,201806,142000,104,2,2,0,1,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1969.0,4.0,1.0,1969,7,14,5,0,0,1,314557234317193,41297043889153,106983850957481,-341476864498945,394618642770003
A10081144071132724663,201806,126000,70,3,1,0,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1975.0,4.0,2.0,1975,6,30,5,0,0,1,278687543751912,783888817560213,131650669127876,-346252141040801,394609824529543
A16866249223322205740,201806,192000,107,3,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,1973,7,15,7,0,0,1,263442228615646,557012850364122,104854729548105,-346972273479396,394637465681649
A5498852359444616897,201806,79000,95,3,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1969.0,3.0,,1969,6,25,7,0,1,0,30313216821294,599899868111856,123527844114329,-343293888611015,394608427948231
A3589624813854441981,201806,84000,75,3,1,0,1,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,5.0,1.0,1966,9,33,7,0,0,1,27824726442977,624589426469278,113856679277525,-345636270747773,394625088869549
A7491320357379752566,201806,123000,95,3,1,0,1,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,4.0,1.0,1965,8,22,7,0,0,1,29576643163511,535651622909541,112039310121793,-343689937852336,394620410044535
A13419630246702481971,201806,66000,62,3,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1966.0,3.0,,1966,6,22,5,0,0,1,279368855515242,715341351548565,123480068839541,-345854564584606,39461658039971
A10721755985433177792,201806,184000,91,3,1,1,1,0,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1967.0,1.0,1.0,1967,7,36,6,0,0,1,317176732801408,47962366065298,114032824076763,-341446562686923,39461133874338
A6739999179513750606,201806,94000,80,3,1,0,0,1,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1954.0,0.0,1.0,1954,8,30,6,0,0,1,32836536629709,540601611760193,119806943314031,-340470622599583,394602106687888
A3855083751180213014,201806,179000,107,3,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,1973,7,15,7,0,0,1,261432138560129,582305942384631,107082014437898,-347255754234543,394636269166301
A13940255315285691207,201806,203000,108,3,2,1,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,7.0,1.0,2000,7,29,6,0,0,1,293010657385284,562646601861818,113517770246653,-344040006829734,394620039615667
A5738247143368082261,201806,129000,88,2,2,0,1,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,5.0,1.0,2000,7,29,6,0,0,1,297750114829176,552103483393208,115337850185504,-34358683049145,394616963147651
A6504076041379370047,201806,76000,76,3,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,4.0,1.0,1979,13,22,7,0,0,1,274169807495344,551129018460602,106081223700067,-345839087416481,394632882727878
A7772291172416768927,201806,138000,98,2,2,1,1,1,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1967.0,4.0,1.0,1967,7,14,5,0,0,1,321109123008729,405115733486028,10664719968781,-340777453765458,39461614047592
A660340324082609,201806,84000,90,3,1,0,1,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,3.0,1.0,1972,6,67,5,0,0,1,29605380481113,6317185890245,123632243755529,-344076637931394,394610408611118
A8108184182409960271,201806,70000,72,3,1,0,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,1.0,1.0,1997,8,51,6,0,0,1,274309189641234,577064818624553,108721695112991,-345906043441449,394630555740961
A8747334658184430002,201806,89000,76,3,1,0,1,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1964.0,4.0,1.0,1964,8,51,6,0,0,1,265717041566427,570358697815635,106736050923802,-346784100369545,394634990356269
A4213863751432268439,201806,91000,76,3,2,0,0,1,2,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,,4.0,1.0,1997,8,51,6,0,0,1,268587609520613,613449463642783,111673582543338,-34662975592976,394629730034639
A1798281587131152657,201806,222000,107,3,2,0,1,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,1.0,,2000,10,154,4,0,0,1,25701294038628,652488328951312,113534726717095,-347933034206645,394632369799903
A10109529289911765131,201806,73000,84,3,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,1.0,1967,8,30,6,0,0,1,31677651123622,546154659145561,120714032511624,-34173521884852,394605729253784
A16642389281318900377,201806,91000,77,3,1,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1962.0,7.0,,1962,8,66,6,0,0,1,26448900248615,507252222777408,997927533620517,-34671268338834,394641550448729
A8794393870138036621,201806,125000,70,3,1,0,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1966.0,4.0,2.0,1966,6,22,7,0,0,1,283861510179632,746886600329622,130393024443113,-345651067188509,394608966560265
A5319587778932463334,201806,90000,83,3,1,1,1,0,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1967.0,1.0,1.0,1967,8,32,5,0,0,1,266168441675747,78938158530568,129228921400995,-347532144593458,394615522002657
A2696667371095365808,201806,82000,83,3,1,0,1,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1967.0,7.0,2.0,1967,8,33,5,0,1,0,278448595114115,686391002682455,120054307413696,-345830978481496,394619728080756
A13956400431196433445,201806,81000,95,3,1,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1969.0,3.0,,1969,6,40,4,0,0,1,30348515584734,618016167772657,125595411126145,-343335914764296,394606545715195
A13928118507427884984,201806,79000,81,3,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,3.0,1.0,1996,7,37,5,0,0,1,326975388690587,595125548850873,125365244447954,-340835421498299,394597865958844
A2478775428869173227,201806,121000,95,3,1,0,1,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1966.0,5.0,1.0,1966,7,27,5,0,0,1,303486355480722,51431824250027,114225940182495,-34291539864797,394616269129243
A15922960907424329765,201806,187000,90,3,1,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1.0,1.0,1967,7,36,6,0,0,1,328474002044959,534012554626234,119138900105486,-340433731103614,394602638771036
A14293698537562825985,201806,73000,70,3,1,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,2.0,2.0,1967,8,33,5,0,0,1,271319776310135,721348774719526,122952125088478,-346727832321433,394619212171231
A598890473249541818,201806,189000,107,3,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,1973,7,15,7,0,0,1,259040333747748,570924685876257,105257530620273,-347455199686379,394638837144728
A8162155558967283901,201806,70000,72,3,1,1,1,0,3,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1965.0,1.0,1.0,1965,2,2,7,0,1,0,271931554651323,504516060156347,101019222290233,-345936049564336,394637949779324
A2912109499551117450,201806,81000,75,3,1,0,0,1,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1968.0,5.0,1.0,1968,9,33,5,0,0,1,270149599996878,790189364392333,129754547828563,-34712027289234,394613806413329
A8411551621448607822,201806,130000,82,3,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,7.0,1.0,2002,1,1,4,0,1,0,237455683463854,95559727537635,138843622152825,-351023565235936,394617309310515
A9978207598746088097,201806,98000,74,3,1,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1.0,1.0,1984,8,32,6,0,1,0,292724855977263,600050603571263,117985642360347,-344228563202525,394616299026093
A16258352090153654335,201806,195000,107,3,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,1973,7,15,7,0,0,1,269819382820192,511710232416885,101404104172352,-346178879851567,394638275496519
A10833309202839052707,201806,96000,105,3,1,1,1,1,3,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,,1.0,1.0,1970,9,18,7,0,0,1,30639189232878,474350197076198,110960466709224,-342490179367571,394618063741538
A5063421373096780821,201806,82000,71,3,1,0,1,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1970.0,6.0,1.0,1970,9,33,7,0,0,1,271309921216712,62844128268555,11356945447307,-346395137822766,394627244098841
A9814409726491493224,201806,123000,90,3,1,0,1,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1966.0,5.0,,1966,8,22,7,0,0,1,300755521059153,529922525563251,114521987910362,-343227205790776,394616790852821
A9299797740907499582,201806,128000,108,2,1,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1967.0,1.0,,1967,6,9,7,0,0,1,28316558520944,515312544026369,102834093897007,-344745494017901,39463317344221
A7073348932451850292,201806,70000,79,2,1,0,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,2.0,1.0,1997,8,51,6,0,0,1,272400050959855,590051309736239,109811919681363,-346151607924648,394630161381808
A15947987037376980122,201806,77000,68,3,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,3.0,1.0,1997,8,51,6,0,0,1,272282626958374,531897827418509,103877673950025,-345980807863934,394635347459803
A16840370347600079513,201806,394000,100,2,1,0,1,1,3,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1966.0,2.0,1.0,1966,12,60,3,0,0,1,315630367467732,795210540619303,145650683620832,-342905825924614,394585186708911
A2567218985866288874,201806,120000,90,3,2,0,1,1,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,,5.0,1.0,1970,8,23,6,0,0,1,295879177420304,601212278471786,120020913031984,-343960149848341,394613535056187
A1439568328507996786,201806,103000,85,3,1,0,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,6.0,1.0,2003,7,41,4,0,0,1,305901738360065,578658165904087,122170871896936,-34294451018783,394608618337878
A4544572766457641627,201806,72000,78,3,1,0,1,0,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1964.0,2.0,2.0,1964,8,51,6,0,1,0,274398801043367,539028149158614,104882143953104,-345777263140439,394633859571919
A2684628834870479212,201806,98000,74,3,1,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1.0,1.0,1984,8,32,6,0,1,0,283566702844426,662373219400248,119659169188105,-34526712785566,394618247978442
A2773195661520595118,201806,155000,91,3,1,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,8.0,1.0,1970,9,18,6,0,1,0,298069349875704,562868846235762,116800005202507,-343603578441857,394615615661538
A13745441778684035973,201806,73000,70,3,1,0,1,0,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1967.0,2.0,1.0,1967,7,29,6,0,0,1,321405055445315,481931051553874,114325169757747,-341012514367085,394609347603092
A12817138746925341666,201806,127000,108,3,2,0,1,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,2.0,1.0,1967,8,20,7,0,0,1,312484135411259,40171237561512,10528777343351,-341642475754827,394620932843441
A8146380355311671022,201806,185000,107,3,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,1973,7,15,7,0,0,1,269761771366878,491427743685379,992855696170297,-346125246660982,394640155089084
A7013403644676407090,201806,130000,90,4,1,0,1,0,3,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1968.0,5.0,1.0,1968,8,23,6,0,1,0,295999430941516,547116397140313,113621404570044,-343718640002011,394618975203026
A6089894440387644091,201806,120000,105,4,1,0,1,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,5.0,1.0,1970,8,70,6,0,1,0,297101597885072,481233150422625,106015805060276,-343346312482134,394625196228538
A10079214824269985967,201806,91000,70,2,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,5.0,1.0,1970,5,21,7,0,0,1,284406310525264,772875259815806,133753671903583,-345732369749883,394605922148818
A8071868742495791062,201806,74000,75,3,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,4.0,1.0,1997,8,51,6,0,0,1,26515238175689,590101481846852,108685793213979,-346906036193671,394633486704058
A5093836872846988225,201806,186000,99,3,1,0,1,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1967.0,1.0,1.0,1967,7,36,6,0,0,1,317615377921315,524605875415814,11857187079586,-341566830712875,394607222225703
A3995986240687079120,201806,95000,76,3,1,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,11.0,1.0,1997,8,51,6,0,0,1,267356983908087,589431586890567,109011347971245,-346677555526988,394632443577277
A17778875213686677296,201806,108000,89,3,1,1,1,1,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1973.0,2.0,,1973,8,20,7,0,0,1,316971818413379,418211868826883,107806117578247,-341251138970896,394616879467132
A12779112140152764029,201806,90000,69,3,1,0,1,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1966.0,4.0,1.0,1966,8,51,6,0,0,1,267365033969963,605373293334381,110654761459438,-346729476427594,394631014029032
A17003132861184002506,201806,175000,90,3,1,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1.0,1.0,1985,8,36,6,0,0,1,329299991116965,488960338561322,114557972102974,-340175831847331,394606273340019
A12125413980057555682,201806,131000,85,2,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1975.0,3.0,,1975,7,97,4,0,0,1,264854002091294,648320035006743,114662311952214,-347134547294499,394628403873133
A10494423500880581705,201806,187000,90,3,1,0,1,1,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,,1.0,1.0,1967,7,36,6,0,0,1,321634713434292,438678559295178,11000370630799,-3408358976535,394613000783429
A1553633509855013259,201806,186000,90,3,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1.0,1.0,1967,7,36,6,0,0,1,324001904334463,486423542267841,114700801744653,-340750244127742,394608026367292
A298677450027527499,201806,283000,136,4,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2000.0,,,2000,7,25,4,0,0,1,290653673375641,712896951740723,13008609850194,-344915787847344,394606726585416
A12924467135472335945,201806,92000,74,3,1,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1.0,1.0,1984,8,32,6,0,1,0,283261578612298,661932973439689,119378479103674,-345288982854452,394618613321354
A7964473928543568266,201806,136000,75,3,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1962.0,2.0,1.0,1962,7,25,7,0,0,1,178655814923266,730982778872293,11379570089544,-356510201256781,394656936004628
A12773688815233952209,201806,78000,63,3,1,1,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1960.0,5.0,,1960,6,24,8,0,0,1,206421898459941,744094637239341,121419577585757,-353733353660128,394641349464815
A17259020183892687527,201806,228000,95,4,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,2.0,1.0,1976,7,56,5,0,0,1,219277615601617,748292382557281,121477104539804,-352318006044404,394637603762851
A453498835994128579,201806,197000,115,3,2,1,1,1,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1970.0,0.0,1.0,1970,7,26,5,0,0,1,183068308831924,642453362046765,105991237200252,-355802557731948,394662720806989
A12193259687764902421,201806,204000,160,4,2,1,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1962.0,0.0,1.0,1962,7,26,5,0,0,1,187449394305879,62498355517332,105789542654379,-355319596909002,394661349680406
A13913480422569929954,201806,97000,97,3,1,0,0,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1965.0,2.0,1.0,1965,7,27,4,0,0,1,242416037655242,639095077349703,104379916071131,-349244500789384,39464510110638
A4547999888119307887,201806,89000,85,3,1,0,0,1,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,,1.0,1.0,1982,7,27,4,0,0,1,246317833459332,654183569837004,108828359464639,-348950446738145,394639899034238
A594195564351980307,201806,94000,85,3,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1965.0,2.0,1.0,1965,7,27,4,0,0,1,249458926738043,590822096556584,103017346913647,-348435053661068,394644015572425
A1683848073574957404,201806,61000,69,2,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,1.0,1963,6,25,5,0,1,0,204907254505877,631714728295234,109951224175442,-353531547203989,394651663598613
A5992751746819196458,201806,175000,92,2,2,0,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2002.0,2.0,1.0,2002,6,77,4,0,0,1,230447050749957,649729978315312,109019154549309,-350686143124304,394644979406953
A4675906250733898603,201806,66000,60,3,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,5.0,1.0,1960,6,24,8,0,0,1,207003569237015,68922375897584,115961440329627,-353483707291231,394645887090215
A8853220653321458296,201806,202000,140,3,2,1,1,0,3,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1977.0,0.0,1.0,1977,7,25,7,0,0,1,181626236270456,667185813368208,108056414594153,-356017381419531,394661238192412
A1821685947649962206,201806,80000,65,3,1,0,0,0,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1960.0,5.0,1.0,1960,6,24,8,0,0,1,198356481144477,70374108932084,116450739807913,-354451989136821,394647999396949
A12494731722897967488,201806,202000,140,3,2,1,1,0,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,,0.0,2.0,1955,7,26,5,0,0,1,187664325990728,624474542934267,105815974766921,-355296712475983,3946612543848
A3816377552168031894,201806,196000,99,4,2,0,1,1,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1976.0,2.0,1.0,1976,7,56,5,0,0,1,216411034204352,729286983029201,119756510769513,-352576897665668,394639824847692
A9609407319127932401,201806,119000,90,3,1,0,1,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,4.0,1.0,1982,7,27,4,0,0,1,250930822013194,572123791994406,101658678880896,-348234567284134,394644780616056
A15258086801621038014,201806,129000,105,4,2,0,1,0,2,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1975.0,6.0,,1975,7,50,5,0,0,1,18835940767995,542594147802525,96589362476196,-355010543766628,394669297151508
A15228576798593925657,201806,139000,75,3,1,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,2.0,1.0,1955,7,26,5,0,0,1,188544490407753,64604504548954,10855152320599,-355272103111724,394658546152428
A704034597965010819,201806,80000,65,3,1,0,0,0,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1960.0,5.0,1.0,1960,6,24,8,0,0,1,204700400650518,657916028371528,112580647316052,-353632976260209,394649434503101
A5940058945107739650,201806,271000,133,4,2,0,1,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,6.0,,1993,5,25,4,0,0,1,220726211776509,814290618939598,1278880785968,-352398593034371,394631676332917
A13964412388398768463,201806,132000,105,4,2,1,1,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,6.0,,1975,9,50,6,0,1,0,183364960392397,58667100487865,993389131823891,-355617820017961,394668534474348
A960205094967271095,201806,191000,105,4,2,0,1,1,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1976.0,2.0,1.0,1976,7,56,5,0,0,1,214872584699551,740212840320801,120931442936873,-352788308045427,394639242392073
A6044619482881655458,201806,209000,100,3,2,1,1,0,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,,0.0,1.0,1955,7,26,5,0,0,1,187338797383487,686023726887399,112522556990256,-355516288362841,394655448649683
A6168134040771157128,201806,79000,80,5,1,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1957.0,0.0,2.0,1957,7,25,7,0,1,0,184929360781835,72556655000189,116029985944218,-355885141625392,394653190296524
A3518587374158666247,201806,83000,78,3,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,2.0,,1963,5,11,7,0,0,1,188497297101005,611932480679289,104725435443274,-355177857796789,394661948037778
A6201278538822977424,201806,179000,92,2,2,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,2.0,,2002,6,77,4,0,0,1,227296013042838,64434767534557,109425926469209,-351044078032972,394645601525534
A6839857653675586326,201806,122000,101,2,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,6.0,1.0,1930,4,13,6,0,0,1,193519959684804,555299392775214,99962094133753,-354517997092357,39466432030114
A12647969605929904316,201806,195000,140,3,2,1,1,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1964.0,0.0,2.0,1964,7,26,5,0,0,1,181989031193652,720649230252294,114435500826473,-356154981479086,39465559396936
A1560111245621373312,201806,195000,160,3,2,1,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1962.0,0.0,1.0,1962,7,25,7,0,0,1,180757180489102,690658256123543,110303634598626,-356175163339058,394659472333752
A4052895936783988087,201806,193000,140,3,2,1,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1962.0,0.0,,1962,7,26,5,0,0,1,188312393677466,650256936074583,108933880379073,-355307963903918,394658284050218
A2172083023765001387,201806,153000,77,2,1,0,1,1,3,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1965.0,3.0,,1965,3,7,5,0,0,1,215346784664482,515883821837925,985220074873104,-352075558649235,394658629045923
A5181790520734471944,201806,192000,100,4,2,0,1,1,3,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,,2.0,1.0,1976,7,56,5,0,0,1,223666441677827,721853182712525,118046781435343,-351719294043689,394639179011083
A13691353203810401754,201806,184000,110,4,2,0,1,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1976.0,2.0,1.0,1976,7,56,5,0,0,1,216011268118969,740603902305447,120912120911419,-352661596524851,394638943265025
A1000636722111585042,201806,125000,110,3,2,0,1,0,3,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1971.0,2.0,1.0,1971,7,27,4,0,1,0,246687869046333,569769849865463,983167873457541,-348613664663559,394649011144289
A16075685340134087441,201806,114000,84,4,1,0,0,0,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1930.0,1.0,1.0,1930,1,3,7,0,1,0,229571691506007,565635684561586,100824693490139,-350552941608679,394652516405294
A14463361125667264935,201806,84000,73,3,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1970.0,6.0,2.0,1970,9,87,3,0,1,0,22396877292502,751308570638611,120969115967265,-351787255504964,394636581954335
A6146956534135734745,201806,192000,105,4,2,0,1,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1976.0,2.0,1.0,1976,7,56,5,0,0,1,216835932154959,683772904683915,115174699154041,-352376424536369,394643652948768
A5276612375350751666,201806,204000,160,4,2,1,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,,0.0,1.0,1955,7,26,5,0,0,1,186832626789683,700431079924902,113923463638055,-355613280031509,394654389667242
A3683158735129637155,201806,201000,140,3,2,1,1,1,3,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1962.0,0.0,2.0,1962,7,26,5,0,0,1,181039402573985,675639060439746,108702676186788,-356100374571086,394660806635338
A3502149162867316545,201806,79000,60,3,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1962.0,5.0,1.0,1962,6,24,8,0,0,1,203859935656935,75480253939996,122262630628602,-354047228172562,39464133084382
